Kingdom,Phylum,Class,Order,Family,Genus,Species,Taxonomic Notes,Endemic to Europe,Endemic to EU27,European regional Red List Category,European regional Red List Criteria,EU27 regional Red List Category,EU27 regional Red List Criteria,Rationale of the Red List Category,Population Trend,Range,Population,Habitat,Threats,Conservation Actions,Use and Trade,Red List Assessors
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Barbus,plebejus,,Yes,,LC,,LC,,An abundant and widespread species with no overall decline although there is local decline in some places. European Union 27 = LC. Same rational as above.,Stable,"Restricted to the Po river basin (including the southern part of Switzerland), all river basins in northern Italy, the Soca-Isonzo river basin (Slovenia-Italy), Reba basin, the Dragonia River, and in Croatian rivers as far as Krka river. It also occurs in lakes. It has been introduced in many rivers of central Italy for angling.","In the middle and lower main course of the Po basin the species is suspected to have disappeared due to introduced species Barbus barbus and Silurus glanis (Bianco, G. pers. obs).","It is large size barbel (<550 mm) preferring gravel or sandy substrate and rivers with moderately deep, well oxygenated flowing water on foothill regions. Reproduction takes place from late April to early July.","Dams, organic pollution, drought, introduced species and habitat loss.",It is listed in Annexes II and V of the European Union Habitats Directive and in Appendix III of the Bern Convention.,This species has been introduced into lakes for angling.,"Freyhof, J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Barbus,kubanicus,,Yes,,LC,,NA,,Probably extirpated from the lower Kuban since construction of Krasnodar dam (impacts from dam occurred more than three generations or 10 years ago). The species is still widespread and abundant.,Unknown,Kuban drainage and Sea of Azov close to Kuban estuary.,Abundant.,"Habitat: Mountain and piedmont streams, with strong currents, sand, gravel or rock bottom. Less abundant in lowland stretches and estuary. Spawns on gravel bottom. Biology: Males reproduce for the first time at three years, females at four. Spawns in May-August. Spawning run starts at end of March and peaks in May. Migrations may extend to uppermost reaches of tributaries. Female lays up to three portions of eggs (total up to 60,000). After spawning, adults migrate downstream and spend winter in main course of Kuban and lower reaches of tributaries. Larvae and small juveniles feed mostly on chironomids and algae. Larger juveniles and adults feed on a variety of benthic invertebrates, and small fish.",Dams.,No information.,,"Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,PERCIDAE,Percarina,maeotica,,Yes,,LC,,NA,,A widespread species with no known major widespread threats.,Unknown,"Eastern and northeastern Sea of Azov: Gulfs of Taganrog and Temryuk. Bolshoi Akhtanizovski Liman, Kuban delta, rare in Don delta.",Abundant.,"Habitat: Coastal fresh and brackish waters with salinities up to 7 ‰, and river mouths. Biology: A gregarious, bottom-dweller. Females live up to four years, males up to three. Spawns for the first time at one year. Spawns in least saline part of Gulf of Taganrog in June-July, at 24-25°C. Eggs are released over mud bottom; although slightly sticky, they do not adhere to bottom but become coated with minute substrate particles. Soon after spawning, adults migrate to open sea. Eggs hatch in two days. Larvae first lie on bottom, moving to the to surface at four days. From about 6 mm SL they actively prey on planktonic crustaceans, at 16-40 mm on larger copepods and mysids, and from second the year of life on Knipowitschia longecaudata, Clupeonella cultriventris, benthic worms, molluscs, and insect larvae.",No major threats known.,No information.,,"Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,PERCIDAE,Romanichthys,valsanicola,,Yes,Yes,CR,"B1ab(ii,iii)+2ab(ii,iii)",CR,"B1ab(ii,iii)+2ab(ii,iii)","The species was known from River Arges and its tributaries Vaslan and Raul Doamnei, however it is now only extant in a 1 km stretch of the Vaslan river. During construction of a reservoir on River Arges (1965) no water was left in the river downstream of the dam and the species disappeared. In the Valsan river, the population has been seriously impacted by stone extraction from the river, overfishing, pollution and damming of the upper part of the river. The survival of this species now depends on the continuity of water released by a single reservoir, and is was the focus of a project of the EU Life programme.",Unknown,"Danube drainage in Romania; formerly known from upper River Arges and its tributaries Valsan and Raul Doamnei. Today restricted to 1 km of upper River Valsan upstream of Bradet village, but adjacent basins still unsufficiently surveyed.",No information.,"Habitat: Fast-flowing, cold and clear mountain streams. Usually hidden under stones. Biology: Nocturnal, bottom dweller. Territorial; possibly spawns in second half of May. 120-150 eggs are deposited under stones. Feeds on insect larvae including mayflies (Ephemeroptera) and stoneflies (Plecoptera).","Threats to the species were deforestation, construction of roads, extraction of stones, pollution and dam constructions has driven this species to the edge of extinction. Currently the species occurs only below a dam, and exists only because enough water is released from the dam.","Presently the focus of a project of the EU Life programme (now finished), but the species distribution is within a protected area.",,"Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Barbus,haasi,,Yes,Yes,VU,A2ce+3ce,VU,A2ce+3ce,"B. haasi has undergone an estimated population decline of 30% in the past ten years mainly due to pollution and extraction, introduced species and habitat destruction (Crivelli, A. pers comm). This decline is likely to continue into the future at the same rate with desiccation being the main threat (Carmona, J. pers comm).",Decreasing,It is restricted to headwaters of streams belonging to the Ebro river basin and to several coastal river basins in Spain.,No data.,"It is a small size barbel (<220 mm), living in the upper part of rivers with cold, rapidly running waters and gravel stony substrate. Reproduction takes place between April and June. Life span is 5–6 years.",Water pollution and extraction and invasive species have been the main threats. Dam construction is also destroyng some of the species habitat. Desiccation is seen as a major future threat to the species.,Listed on Annex V of the European Union Habitats Directive as B. copito.,,"Crivelli, A.J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Aphanius,fasciatus,,,,LC,,LC,,"A. fasciatus is widely distributed, abundant and has no major widespread threats. European Union 27 = LC. Same rational as above.",Stable,"It is distributed in all countries of the Mediterranean region to the exception of the Iberic Peninsula. It is restricted to coastal waters including islands. It is found in several Mediterranean islands, except Crete (Bianco et al. 1996). The Species is also found in the Suez Canal (Lotan and Ben-Tuvia 1996).",Abundant.,"It lives mainly in brackish and salty waters, mainly in lagoons.",Habitat destruction and eutrophication may be threats at a local scale.,It is listed in the Annex II of the European Union Habitat Directive and in Appendices II and III of the Bern Convention.,,"Freyhof, J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Barbus,ciscaucasicus,,Yes,,LC,,NA,,A wide distribution and abundant in upper reaches of rivers. No known major widespread threats.,Unknown,"Western Caspian basin, from Terek to Samur drainages in northern Caucasus, Daghestan and Azerbaidjan. After construction of Kuma-Manych canal, invaded Chograiskoie Reservoir (Don drainage).",Abundant.,"Habitat: Piedmont and montane stretches of rivers and streams with stone or gravel bottom. Ranges upstream to uppermost reaches in mountains. Biology: Lives up to seven years. Females spawn for the first time at four years, males at 2-3. Migrates upriver and spawns in shallow tributaries in March-September. Average female spawns about 9,000 eggs. Larvae and yearlings remain in spawning streams, adults migrate downriver. Feeds on benthic invertebrates, terrestrial insects and diatoms. In still-water habitats, feeds on terrestrial insects and zooplankton.",No major threats known.,No information.,,"Freyhof, J. & Kottelat, M."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINODONTIFORMES,CYPRINODONTIDAE,Aphanius,baeticus,,Yes,Yes,EN,A2ce,EN,A2ce,"A. baeticus survives in only 7–8 sub populations and is suspected to have undergone a population decline of 50% in last 10 years. Its area of occupancy (AOO) is <500 km² and is in continuous decline due to a loss in habitat caused by pollution, destruction and to introduced species (Gambusia holbrooki, Fundulus heteroclitus and Procambarus clarkii) (Carmona, J. pers comm.). Although reintroduction programmes have been undertaken, this species could be extinct in the wild in the next ten years.",Decreasing,"It is restricted to the lower Guadalquivir region and in streams located on the southern Atlantic slope of Spain, including Coto Donana National Park.","Decreasing, only 7–8 fragmented populations are known.","It lives in freshwater and hypersaline lagoons, tidal channel, and in small streams. It is characterized by a short life span and large fluctuations in population size, as adaptations to a highly variable environment.","Habitat destruction and water pollution (mine spill in 1998 in Coto Donana), repeated drought, and introduction of exotic fish species Gambusia holbrooki and Fundulus heteroclitus as well as the swamp crayfish Procambarus clarkii.",Included in Regional Andalucian Law 8/2003 of conservation of flora and fauna.,,"Crivelli, A.J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,SYNGNATHIFORMES,SYNGNATHIDAE,Syngnathus,abaster,,,,LC,,LC,,A widespread species with no known major widespread threats. European Union 27 = LC. Same rationale as above.,Unknown,"Coastal habitats and lower reaches of rivers in Caspian, Black and Mediterranean Sea basins; Atlantic coast from Gibraltar to southern Bay of Biscay; in Danube reaching Romanian-Hungarian border; in Dniepr reaching Kiev. Introduced in reservoirs of middle and lower Volga with mysids brought from Don estuary, now spreading and already south of Moscow.",Abundant.,"Habitat: A wide range of marine, brackish- and fresh-water habitats, mostly associated with dense submerged vegetation but as well found on open mud bottom. Biology: Lives up to four years. Spawns for the first time at one year. Spawns in April-October. Females lay eggs into a brood pouch on ventral surface of tail of males. Males fertilise the eggs as they enter the pouch. Eggs incubate in the male's brood pouch for about 20-25 days. Feeds on small invertebrates.",No major threats known.,No information.,,"Freyhof, J."
ANIMALIA,CHORDATA,ACTINOPTERYGII,CYPRINIFORMES,CYPRINIDAE,Barbus,euboicus,,Yes,Yes,CR,"B1ab(i,ii)c(ii)+2ab(i,ii)c(ii)",CR,"B1ab(i,ii)c(ii)+2ab(i,ii)c(ii)","This species has undergone a major population decline and has a highly restricted distribution. However, it could not be assessed under Criterion A as the population decline was more than 10 years ago. With an estimated extent of occurrence (EOO) <100 km² and area of occupancy (AOO) <10 km², restriction to a single location (the Manikiotikos stream system) and a continuing problem of water extraction leading to further reduction in EOO and AOO the species is assessed as Critically Endangered under Criterion B. There is not thought to be any ongoing decline in the number of mature individuals as very few remain.",Stable,Endemic to streams of the central/eastern part of Euboea Island in Greece where it is restricted to a single stream named Manikiotikos.,Rare to scarce.,"It lives in a small stream system with great seasonal variations in the water flow. In summer, parts of this stream may dry out and the fish find refuge in deep pools in which they spend the summer until the next rain in autumn. It is a small size barbel (<250 mm) that reproduces in June in gravel beds.",Extreme levels of water extraction.,"This species is protected by a special Greek law, but the law is not enforced.",,"Crivelli, A.J."
